,영화,리뷰,평점,site,okt_review,okt_details,okt_polarity
331,명량,억지스런 과장과 허구로 반일선동이라는 목적을 위해 만들어진 영화 이순신 장군을 상업적으로 이용하고 정치적으로 이용한 영화,1.0,naver,"[('억지스럽다', 'Adjective'), ('과장', 'Noun'), ('과', 'Josa'), ('허구', 'Noun'), ('로', 'Josa'), ('반', 'Modifier'), ('일', 'Modifier'), ('선동', 'Noun'), ('이라는', 'Josa'), ('목적', 'Noun'), ('을', 'Josa'), ('위해', 'Noun'), ('만들어지다', 'Verb'), ('영화', 'Noun'), ('이순신', 'Noun'), ('장군', 'Noun'), ('을', 'Josa'), ('상업', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('이용', 'Noun'), ('하고', 'Josa'), ('정치', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('이용', 'Noun'), ('한', 'Josa'), ('영화', 'Noun')]","[[0, [('억지스럽다', 'Adjective')], -1.0]]",-1.0
332,명량,우리나라 영화 역대 명작 중 하나라고 봄,10.0,naver,"[('우리나라', 'Noun'), ('영화', 'Noun'), ('역대', 'Noun'), ('명작', 'Noun'), ('중', 'Noun'), ('하나', 'Noun'), ('라고', 'Josa'), ('봄', 'Noun')]",[],0.0
333,명량,구르지마 목소리 개 멋있누,10.0,naver,"[('구르다', 'Verb'), ('목소리', 'Noun'), ('개', 'Noun'), ('멋있다', 'Adjective'), ('누', 'Noun')]","[[3, [('멋있다', 'Adjective')], 2.0]]",2.0
334,명량,보고 있으면 이상하게 계속 눈물이 나는 영화,8.0,naver,"[('보고', 'Noun'), ('있다', 'Adjective'), ('이상하다', 'Adjective'), ('계속', 'Noun'), ('눈물', 'Noun'), ('이', 'Josa'), ('나', 'Noun'), ('는', 'Josa'), ('영화', 'Noun')]","[[4, [('눈물', 'Noun'), ('이', 'Josa')], -1.0], [2, [('이상하다', 'Adjective')], -1.0]]",-2.0
335,명량,다시 봐도 감명 깊은 영화다,10.0,naver,"[('다시', 'Noun'), ('보다', 'Verb'), ('감명', 'Noun'), ('깊다', 'Adjective'), ('영화', 'Noun'), ('다', 'Josa')]",[],0.0
336,명량,레전드 영화 한국인이라면 꼭 봐야 하는,10.0,naver,"[('레전드', 'Noun'), ('영화', 'Noun'), ('한국인', 'Noun'), ('이', 'Josa'), ('라면', 'Noun'), ('꼭', 'Noun'), ('보다', 'Verb'), ('하다', 'Verb')]",[],0.0
337,명량,솔직히 1000만 넘어야 되는 건 맞는데 1700만은 너무 국뽕임,1.0,naver,"[('솔직하다', 'Adjective'), ('1000만', 'Number'), ('넘다', 'Verb'), ('되다', 'Verb'), ('건', 'Noun'), ('맞다', 'Verb'), ('1700만', 'Number'), ('은', 'Foreign'), ('너무', 'Adverb'), ('국뽕', 'Noun'), ('임', 'Noun')]","[[0, [('솔직하다', 'Adjective')], 2.0]]",2.0
338,명량,이순신 장군께 죄송하고 면목 없게 하는 영화,2.0,naver,"[('이순신', 'Noun'), ('장군', 'Noun'), ('께', 'Josa'), ('죄송하다', 'Adjective'), ('면목', 'Noun'), ('없다', 'Adjective'), ('하다', 'Verb'), ('영화', 'Noun')]","[[3, [('죄송하다', 'Adjective')], -2.0], [5, [('없다', 'Adjective')], -1.0]]",-3.0
339,명량,한국영화 중 전투씬은 수준급이다,7.0,naver,"[('한국영화', 'Noun'), ('중', 'Noun'), ('전투씬', 'Noun'), ('은', 'Josa'), ('수준', 'Noun'), ('급', 'Suffix'), ('이다', 'Josa')]",[],0.0
340,명량,이순신 장군님이 없었더라면 우리도 없고 나라도 없다,10.0,naver,"[('이순신', 'Noun'), ('장군', 'Noun'), ('님', 'Suffix'), ('이', 'Josa'), ('없다', 'Adjective'), ('우리', 'Noun'), ('도', 'Josa'), ('없다', 'Adjective'), ('나라', 'Noun'), ('도', 'Josa'), ('없다', 'Adjective')]","[[4, [('없다', 'Adjective')], -1.0], [7, [('없다', 'Adjective')], -1.0], [10, [('없다', 'Adjective')], -1.0]]",-3.0
341,명량,스트레스가 날아가 버립니다꼭 한 번쯤은 보셔야 할 영화입니다,10.0,naver,"[('스트레스', 'Noun'), ('가', 'Josa'), ('날아가다', 'Verb'), ('버리다', 'Verb'), ('꼭', 'Noun'), ('하다', 'Verb'), ('번', 'Noun'), ('쯤', 'Suffix'), ('은', 'Josa'), ('보다', 'Verb'), ('하다', 'Verb'), ('영화', 'Noun'), ('이다', 'Adjective')]","[[0, [('스트레스', 'Noun')], -2.0], [3, [('버리다', 'Verb')], -2.0]]",-4.0
342,명량,몇 번 봐도 소름이 네이순신 장군님짜 응,10.0,naver,"[('몇', 'Noun'), ('번', 'Noun'), ('보다', 'Verb'), ('소름', 'Noun'), ('이', 'Josa'), ('네', 'Determiner'), ('이순신', 'Noun'), ('장군', 'Noun'), ('님', 'Suffix'), ('짜다', 'Verb'), ('응', 'Noun')]","[[3, [('소름', 'Noun'), ('이', 'Josa')], -2.0]]",-2.0
343,명량,이제야 보게 되었네 요 감사합니다,10.0,naver,"[('이제야', 'Noun'), ('보다', 'Verb'), ('되어다', 'Verb'), ('요', 'Noun'), ('감사하다', 'Verb')]","[[4, [('감사하다', 'Verb')], 2.0]]",2.0
344,명량,굿굿귯 구수구 수귯굿,10.0,naver,"[('굿굿귯', 'Noun'), ('구', 'Modifier'), ('수구', 'Noun'), ('수귯굿', 'Noun')]",[],0.0
345,명량,영화관에서 처음 보고넷플릭스에서 보고 평점 남기러 왔습니다 인생 최고의 영화입니다,10.0,naver,"[('영화관', 'Noun'), ('에서', 'Josa'), ('처음', 'Noun'), ('보고', 'Noun'), ('넷플릭스', 'Noun'), ('에서', 'Josa'), ('보고', 'Noun'), ('평점', 'Noun'), ('남다', 'Verb'), ('오다', 'Verb'), ('인생', 'Noun'), ('최고', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('이다', 'Adjective')]","[[11, [('최고', 'Noun'), ('의', 'Josa')], 2.0]]",2.0
346,명량,역겨운 신파와 드러운 국뽕의 향연,4.0,naver,"[('역겹다', 'Adjective'), ('신파', 'Noun'), ('와', 'Josa'), ('드럽다', 'Adjective'), ('국뽕', 'Noun'), ('의', 'Josa'), ('향연', 'Noun')]","[[0, [('역겹다', 'Adjective')], -2.0]]",-2.0
347,명량,안타깝다 이순신 장군의 이야기를 가지고 영화밖에 못 만들다니,1.0,naver,"[('안타깝다', 'Adjective'), ('이순신', 'Noun'), ('장군', 'Noun'), ('의', 'Josa'), ('이야기', 'Noun'), ('를', 'Josa'), ('가지', 'Noun'), ('고', 'Josa'), ('영화', 'Noun'), ('밖에', 'Josa'), ('못', 'Noun'), ('만들다', 'Verb')]","[[0, [('안타깝다', 'Adjective')], -2.0], [10, [('못', 'Noun')], 0.0]]",-2.0
348,명량,ㅋㅋㅋ 영화 개판이 네ㄹㅇ,6.0,naver,"[('영화', 'Noun'), ('개판', 'Noun'), ('이', 'Josa'), ('네', 'Noun')]",[],0.0
349,명량,끝없는 전투씬에 지루해질 만도 전혀,10.0,naver,"[('끝없다', 'Adjective'), ('전투씬', 'Noun'), ('에', 'Josa'), ('지루하다', 'Adjective'), ('만도', 'Noun'), ('전혀', 'Noun')]","[[3, [('지루하다', 'Adjective')], -1.0]]",-1.0
350,명량,정말 가슴이 벅차오르네요,10.0,naver,"[('정말', 'Noun'), ('가슴', 'Noun'), ('이', 'Josa'), ('벅차오르다', 'Adjective')]",[],0.0
351,명량,영화 자체만 보면 아쉬운 부분이 있지만 구국의 영웅이순신을 보게 되어 좋았습니다 일본 문화 좋아하는 분들은 역사를 잊지 말았으면,10.0,naver,"[('영화', 'Noun'), ('자체', 'Noun'), ('만', 'Josa'), ('보다', 'Verb'), ('아쉽다', 'Adjective'), ('부분', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('구국', 'Noun'), ('의', 'Josa'), ('영웅', 'Noun'), ('이순신', 'Noun'), ('을', 'Josa'), ('보다', 'Verb'), ('되어다', 'Verb'), ('좋다', 'Adjective'), ('일본', 'Noun'), ('문화', 'Noun'), ('좋아하다', 'Adjective'), ('분', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('역사', 'Noun'), ('를', 'Josa'), ('잊다', 'Verb'), ('말다', 'Verb')]","[[4, [('아쉽다', 'Adjective')], -1.0], [10, [('영웅', 'Noun')], 2.0], [15, [('좋다', 'Adjective')], 2.0], [18, [('좋아하다', 'Adjective')], 2.0]]",5.0
352,명량,흙보검 흑역사 흙흙흙,8.0,naver,"[('흙', 'Noun'), ('보검', 'Noun'), ('흑역사', 'Noun'), ('흙흙흙', 'Noun')]","[[2, [('흑역사', 'Noun')], -2.0]]",-2.0
353,명량,이순신이 3글자면 된다 역사상 가장 위대하신 장군님 백원짜리에 있으신 게 안타깝다,10.0,naver,"[('이순신', 'Noun'), ('이', 'Josa'), ('3', 'Number'), ('글자', 'Noun'), ('면', 'Josa'), ('되다', 'Verb'), ('역사상', 'Noun'), ('가장', 'Noun'), ('위대하다', 'Adjective'), ('장군', 'Noun'), ('님', 'Suffix'), ('백원', 'Noun'), ('짜다', 'Verb'), ('리', 'Noun'), ('에', 'Josa'), ('있다', 'Adjective'), ('게', 'Noun'), ('안타깝다', 'Adjective')]","[[8, [('위대하다', 'Adjective')], 2.0], [17, [('안타깝다', 'Adjective')], -2.0]]",0.0
354,명량,한국인들은 국뽕 연출에 감동을,1.0,naver,"[('한국인', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('국뽕', 'Noun'), ('연출', 'Noun'), ('에', 'Josa'), ('감동', 'Noun'), ('을', 'Josa')]","[[6, [('감동', 'Noun')], 2.0]]",2.0
355,명량,진짜 최고의 영화 보고 봐도 재밌음 좋음 감동 적임 최고 임 그냥,10.0,naver,"[('진짜', 'Noun'), ('최고', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('보고', 'Noun'), ('보다', 'Verb'), ('재밌다', 'Adjective'), ('좋다', 'Adjective'), ('감동', 'Noun'), ('적임', 'Noun'), ('최고', 'Noun'), ('임', 'Noun'), ('그냥', 'Noun')]","[[1, [('최고', 'Noun'), ('의', 'Josa')], 2.0], [7, [('좋다', 'Adjective')], 2.0], [8, [('감동', 'Noun')], 2.0], [10, [('최고', 'Noun')], 2.0]]",8.0
356,명량,국뽕 빼고 진심 재밌음 처음부터 끝까지 펑펑 만 나옴재미 하나도 없더라 너무 액션만 치 중한 영화,4.0,naver,"[('국뽕', 'Noun'), ('빼다', 'Verb'), ('진심', 'Noun'), ('재밌다', 'Adjective'), ('처음', 'Noun'), ('부터', 'Josa'), ('끝', 'Noun'), ('까지', 'Josa'), ('펑펑', 'Noun'), ('만', 'Noun'), ('나오다', 'Verb'), ('재미', 'Noun'), ('하나', 'Noun'), ('도', 'Josa'), ('없다', 'Adjective'), ('너무', 'Adverb'), ('액션', 'Noun'), ('만', 'Josa'), ('치', 'Noun'), ('중', 'Noun'), ('한', 'Josa'), ('영화', 'Noun')]","[[11, [('재미', 'Noun')], 2.0], [14, [('없다', 'Adjective')], -1.0]]",1.0
357,명량,국뽕이 치사량만큼 들어가 있음 절벽에서 치마 흔들 때는 토하는 줄,1.0,naver,"[('국뽕', 'Noun'), ('이', 'Josa'), ('치사량', 'Noun'), ('만큼', 'Josa'), ('들어가다', 'Verb'), ('있다', 'Adjective'), ('절벽', 'Noun'), ('에서', 'Josa'), ('치마', 'Noun'), ('흔들다', 'Verb'), ('때', 'Noun'), ('는', 'Josa'), ('토', 'Noun'), ('하다', 'Verb'), ('줄', 'Noun')]","[[12, [('토', 'Noun'), ('하다', 'Verb')], -1.0]]",0.0
358,명량,연평해전이 9점대인데 명량이 8점대라고 ㅋㅋㅋ어이가 없네,10.0,naver,"[('연평해전', 'Noun'), ('이', 'Josa'), ('9', 'Number'), ('점', 'Noun'), ('대', 'Suffix'), ('인데', 'Josa'), ('명량', 'Noun'), ('이', 'Josa'), ('8', 'Number'), ('점', 'Noun'), ('대', 'Suffix'), ('라고', 'Josa'), ('어이', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective')]","[[14, [('없다', 'Adjective')], -1.0]]",-1.0
359,명량,최고의 소재를,5.0,naver,"[('최고', 'Noun'), ('의', 'Josa'), ('소재', 'Noun'), ('를', 'Josa')]","[[0, [('최고', 'Noun'), ('의', 'Josa')], 2.0]]",2.0
360,명량,솔직히 최민식님의 뛰어난 연기력이 그냥 1점 줬을 듯요 불멸의 이순신보다 못해요,6.0,naver,"[('솔직하다', 'Adjective'), ('최민식', 'Noun'), ('님', 'Suffix'), ('의', 'Josa'), ('뛰어나다', 'Adjective'), ('연기력', 'Noun'), ('이', 'Josa'), ('그냥', 'Noun'), ('1', 'Number'), ('점', 'Noun'), ('주다', 'Verb'), ('듯', 'Noun'), ('요', 'Josa'), ('불멸', 'Noun'), ('의', 'Josa'), ('이순신', 'Noun'), ('보다', 'Josa'), ('못', 'VerbPrefix'), ('하다', 'Verb')]","[[17, [('못', 'VerbPrefix'), ('하다', 'Verb')], -2.0], [0, [('솔직하다', 'Adjective')], 2.0], [4, [('뛰어나다', 'Adjective')], 2.0]]",4.0
361,명량,해병대 출신이고 이순신 장군 존경합니다 영화는 그냥 개삼류네요제가 극한 직업도 3점을 줬는데 띵량은 진짜 개노잼입니다소재를 가지고 이렇게 잠오는 영화를 만드는지 보실분은 꼭 한숨 때리고 보십 쇼,2.0,naver,"[('해병대', 'Noun'), ('출신', 'Noun'), ('이고', 'Josa'), ('이순신', 'Noun'), ('장군', 'Noun'), ('존경', 'Noun'), ('하다', 'Verb'), ('영화', 'Noun'), ('는', 'Josa'), ('그냥', 'Noun'), ('개', 'Noun'), ('삼류', 'Noun'), ('네', 'Suffix'), ('요', 'Josa'), ('제', 'Noun'), ('가', 'Josa'), ('극한', 'Noun'), ('직업', 'Noun'), ('도', 'Josa'), ('3', 'Number'), ('점', 'Noun'), ('을', 'Josa'), ('주다', 'Verb'), ('띵량', 'Noun'), ('은', 'Josa'), ('진짜', 'Noun'), ('개', 'Noun'), ('노잼', 'Noun'), ('이다', 'Adjective'), ('소재', 'Noun'), ('를', 'Josa'), ('가지', 'Noun'), ('고', 'Josa'), ('이렇게', 'Adverb'), ('자다', 'Verb'), ('영화', 'Noun'), ('를', 'Josa'), ('만들다', 'Verb'), ('보다', 'Verb'), ('분', 'Noun'), ('은', 'Josa'), ('꼭', 'Noun'), ('한숨', 'Noun'), ('때리다', 'Verb'), ('보다', 'Verb'), ('쇼', 'Noun')]","[[5, [('존경', 'Noun'), ('하다', 'Verb')], 1.0], [27, [('노잼', 'Noun')], -1.0], [42, [('한숨', 'Noun')], -1.0]]",-1.0
362,명량,이순신이라는 위인과 최민식이란 배우가 아니였다면 이렇게 흥행했을까 싶다,6.0,naver,"[('이순신', 'Noun'), ('이라는', 'Josa'), ('위인', 'Noun'), ('과', 'Josa'), ('최민식', 'Noun'), ('이란', 'Josa'), ('배우', 'Noun'), ('가', 'Josa'), ('아니다', 'Adjective'), ('이렇게', 'Adverb'), ('흥행', 'Noun'), ('하다', 'Verb'), ('싶다', 'Verb')]","[[10, [('흥행', 'Noun'), ('하다', 'Verb')], 2.0], [8, [('아니다', 'Adjective')], -2.0]]",0.0
363,명량,이순신 장군님 감사합니다 존경합니다 숭고한 정신 늘 되새기며 살겠습니다,8.0,naver,"[('이순신', 'Noun'), ('장군', 'Noun'), ('님', 'Suffix'), ('감사하다', 'Verb'), ('존경', 'Noun'), ('하다', 'Verb'), ('숭고하다', 'Adjective'), ('정신', 'Noun'), ('늘', 'Noun'), ('되새기다', 'Verb'), ('살다', 'Verb')]","[[4, [('존경', 'Noun'), ('하다', 'Verb')], 1.0], [3, [('감사하다', 'Verb')], 2.0]]",3.0
364,명량,정말 훌륭한 영화입니다,10.0,naver,"[('정말', 'Noun'), ('훌륭하다', 'Adjective'), ('영화', 'Noun'), ('이다', 'Adjective')]","[[1, [('훌륭하다', 'Adjective')], 2.0]]",2.0
365,명량,역시 최고,10.0,naver,"[('역시', 'Noun'), ('최고', 'Noun')]","[[1, [('최고', 'Noun')], 2.0]]",2.0
366,명량,최민식의 열연 이 외엔 딱히 그럴싸한 볼거리가 전혀 없음 한민족 각성시키기용 국뽕영화를 무작정 찬양하는 관객들 수준이 한심할 뿐,4.0,naver,"[('최민식', 'Noun'), ('의', 'Josa'), ('열연', 'Noun'), ('이', 'Noun'), ('외', 'Noun'), ('엔', 'Josa'), ('딱하다', 'Adjective'), ('그렇다', 'Adjective'), ('싸하다', 'Adjective'), ('볼거리', 'Noun'), ('가', 'Josa'), ('전혀', 'Noun'), ('없다', 'Adjective'), ('한민족', 'Noun'), ('각성', 'Noun'), ('시키다', 'Verb'), ('기용', 'Noun'), ('국뽕', 'Noun'), ('영화', 'Noun'), ('를', 'Josa'), ('무작정', 'Noun'), ('찬양', 'Noun'), ('하다', 'Verb'), ('관객', 'Noun'), ('들', 'Suffix'), ('수준', 'Noun'), ('이', 'Josa'), ('한심하다', 'Adjective'), ('뿐', 'Noun')]","[[21, [('찬양', 'Noun'), ('하다', 'Verb')], 2.0], [6, [('딱하다', 'Adjective')], -2.0], [12, [('없다', 'Adjective')], -1.0], [27, [('한심하다', 'Adjective')], -1.0]]",-2.0
367,명량,전투신이 너무 억지다 아무리 영화라도 너무 한 듯,7.0,naver,"[('전투신', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('억지', 'Noun'), ('다', 'Josa'), ('아무리', 'Adverb'), ('영화', 'Noun'), ('라도', 'Josa'), ('너무', 'Adverb'), ('하다', 'Verb'), ('듯', 'Noun')]","[[3, [('억지', 'Noun')], -1.0]]",-1.0
368,명량,너무 재밌고 퀄리티와 반전 진짜 최고리고 생각하는 데 평점 1점들은 생각인지 모르겠네ㅋㅋ,10.0,naver,"[('너무', 'Adverb'), ('재밌다', 'Adjective'), ('퀄리티', 'Noun'), ('와', 'Josa'), ('반전', 'Noun'), ('진짜', 'Noun'), ('최고', 'Noun'), ('리', 'Noun'), ('고', 'Josa'), ('생각', 'Noun'), ('하다', 'Verb'), ('데', 'Noun'), ('평점', 'Noun'), ('1', 'Number'), ('점', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('생각', 'Noun'), ('인지', 'Josa'), ('모르다', 'Verb')]","[[6, [('최고', 'Noun')], 2.0]]",2.0
369,명량,진짜 너무 재밌어요,10.0,naver,"[('진짜', 'Noun'), ('너무', 'Adverb'), ('재밌다', 'Adjective')]",[],0.0
370,명량,울나라 12척이랑 왜 선 200척이랑 싸우는데 마치 로스트 템플 좁은 입구에서 아칸 12기 랑 저글링 200마리 싸우는 거 같았음 울나라가 너무 쎄서 감동이 없었음,6.0,naver,"[('울', 'Modifier'), ('나라', 'Noun'), ('12', 'Number'), ('척', 'Noun'), ('이랑', 'Josa'), ('왜', 'Noun'), ('선', 'Noun'), ('200', 'Number'), ('척', 'Noun'), ('이랑', 'Josa'), ('싸우다', 'Verb'), ('마치', 'Noun'), ('로스트', 'Noun'), ('템플', 'Noun'), ('좁다', 'Adjective'), ('입구', 'Noun'), ('에서', 'Josa'), ('아', 'Exclamation'), ('칸', 'Noun'), ('12', 'Number'), ('기', 'Noun'), ('랑', 'Josa'), ('저글링', 'Noun'), ('200', 'Number'), ('마리', 'Noun'), ('싸우다', 'Verb'), ('거', 'Noun'), ('같다', 'Adjective'), ('울', 'Modifier'), ('나라', 'Noun'), ('가', 'Josa'), ('너무', 'Adverb'), ('쎄다', 'Adjective'), ('감동', 'Noun'), ('이', 'Josa'), ('없다', 'Adjective')]","[[33, [('감동', 'Noun'), ('이', 'Josa')], 2.0], [10, [('싸우다', 'Verb')], -2.0], [25, [('싸우다', 'Verb')], -2.0], [35, [('없다', 'Adjective')], -1.0]]",-3.0
371,명량,말이 필요 없음 꼭 보세요,10.0,naver,"[('말', 'Noun'), ('이', 'Josa'), ('필요', 'Noun'), ('없다', 'Adjective'), ('꼭', 'Noun'), ('보다', 'Verb')]","[[3, [('없다', 'Adjective')], -1.0]]",-1.0
372,명량,그닥 감동적이지 못하고도 자연스럽지 않고 재밌지도 않았으므로 좋은 영화로 보기 어렵네요,5.0,naver,"[('그닥', 'Noun'), ('감동', 'Noun'), ('적', 'Suffix'), ('이지', 'Josa'), ('못', 'Noun'), ('하고도', 'Josa'), ('자연', 'Noun'), ('스럽지', 'Josa'), ('않다', 'Verb'), ('재밌다', 'Adjective'), ('않다', 'Verb'), ('좋다', 'Adjective'), ('영화로', 'Noun'), ('보기', 'Noun'), ('어렵다', 'Adjective')]","[[1, [('감동', 'Noun')], 2.0], [4, [('못', 'Noun')], 0.0], [11, [('좋다', 'Adjective')], 2.0], [14, [('어렵다', 'Adjective')], -2.0]]",2.0
373,명량,쓰레기 국뽕 영화 댓글들은 알바냐,2.0,naver,"[('쓰레기', 'Noun'), ('국뽕', 'Noun'), ('영화', 'Noun'), ('댓글', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('알바', 'Noun'), ('냐', 'Josa')]",[],0.0
374,명량,최민식 씨의 이순신 장군역이 너무 감동적 음향 효과 정말 최고,10.0,naver,"[('최민식', 'Noun'), ('씨', 'Noun'), ('의', 'Josa'), ('이순신', 'Noun'), ('장군', 'Noun'), ('역', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('감동', 'Noun'), ('적', 'Suffix'), ('음향', 'Noun'), ('효과', 'Noun'), ('정말', 'Noun'), ('최고', 'Noun')]","[[8, [('감동', 'Noun')], 2.0], [13, [('최고', 'Noun')], 2.0]]",4.0
375,명량,극장에서 보고 6년 만에 다시 본 영화 그때는 지루했었던 기억이 나는 데다시 보니 평타는 치는 영화 다한산도와 노량이 기대된다,7.0,naver,"[('극장', 'Noun'), ('에서', 'Josa'), ('보고', 'Noun'), ('6년', 'Number'), ('만에', 'Josa'), ('다시', 'Noun'), ('보다', 'Verb'), ('영화', 'Noun'), ('그때', 'Noun'), ('는', 'Josa'), ('지루하다', 'Adjective'), ('기억', 'Noun'), ('이', 'Josa'), ('나', 'Noun'), ('는', 'Josa'), ('데', 'Noun'), ('다시', 'Noun'), ('보다', 'Verb'), ('평타', 'Noun'), ('는', 'Josa'), ('치다', 'Verb'), ('영화', 'Noun'), ('다한', 'Noun'), ('산도', 'Noun'), ('와', 'Josa'), ('노량', 'Noun'), ('이', 'Josa'), ('기대', 'Noun'), ('되다', 'Verb')]","[[10, [('지루하다', 'Adjective')], -1.0], [27, [('기대', 'Noun')], 1.0]]",0.0
376,명량,최민식은 이순신역에 어울리지도 않고 일어나 지도 않았던 백병전을 넣지 않나 이 정도면 이순신과 당시 조선 수군을 모욕하는 수준의 영화 아무리 상업성 살리겠다고 기본적인 고증은 했어야,1.0,naver,"[('최민식', 'Noun'), ('은', 'Josa'), ('이', 'Determiner'), ('순', 'Modifier'), ('신역', 'Noun'), ('에', 'Josa'), ('어울리다', 'Verb'), ('않다', 'Verb'), ('일어나다', 'Verb'), ('지도', 'Noun'), ('않다', 'Verb'), ('백병전', 'Noun'), ('을', 'Josa'), ('넣다', 'Verb'), ('않다', 'Verb'), ('이', 'Noun'), ('정도', 'Noun'), ('면', 'Josa'), ('이순신', 'Noun'), ('과', 'Josa'), ('당시', 'Noun'), ('조선', 'Noun'), ('수군', 'Noun'), ('을', 'Josa'), ('모욕', 'Noun'), ('하다', 'Verb'), ('수준', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('아무리', 'Adverb'), ('상업성', 'Noun'), ('살리다', 'Verb'), ('기본', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('고증', 'Noun'), ('은', 'Josa'), ('하다', 'Verb')]","[[6, [('어울리다', 'Verb')], 2.0], [24, [('모욕', 'Noun')], -2.0]]",0.0
377,명량,아나불멸의 이순신 기대하고 봣더니 만개 노잼이네ㅋㅋ,1.0,naver,"[('아', 'Exclamation'), ('나', 'Noun'), ('불멸', 'Noun'), ('의', 'Josa'), ('이순신', 'Noun'), ('기대하다', 'Adjective'), ('봣더', 'Noun'), ('니', 'Josa'), ('만', 'Modifier'), ('개', 'Noun'), ('노잼', 'Noun'), ('이네', 'Josa')]","[[5, [('기대하다', 'Adjective')], 1.0], [10, [('노잼', 'Noun')], -1.0]]",0.0
