word,pos,description
진했어요,Adjective,형용사
어리석을까요,Adjective,형용사
놀래서,Adjective,형용사
매끄럽지만,Adjective,형용사
두려워해,Adjective,형용사
뜨거워졌으니,Adjective,형용사
존세,Adjective,형용사
탄탄해,Adjective,형용사
탄탄하지,Adjective,형용사
아니까,Adjective,형용사
예뻤나,Adjective,형용사
신났다가,Adjective,형용사
어이없게,Adjective,형용사
힘없는,Adjective,형용사
행복해라,Adjective,형용사
괴상한,Adjective,형용사
정신차리세요,Adjective,형용사
좋았더라면,Adjective,형용사
능글능글함에,Adjective,형용사
없었더라도,Adjective,형용사
진지했으면,Adjective,형용사
쓸모없는,Adjective,형용사
미안한데다시,Adjective,형용사
당연하지,Adjective,형용사
남다르다,Adjective,형용사
꼼꼼한,Adjective,형용사
퇴보함,Adjective,형용사
망하거나,Adjective,형용사
나열하다,Adjective,형용사
산만하고,Adjective,형용사
간결하다,Adjective,형용사
휩쓸게,Adjective,형용사
부드럽고도,Adjective,형용사
좋았겠다더니,Adjective,형용사
당하던,Adjective,형용사
뜨끔함을,Adjective,형용사
괴롭다는,Adjective,형용사
불가피한,Adjective,형용사
불가합니다,Adjective,형용사
불가능하단,Adjective,형용사
많았네요,Adjective,형용사
당해도,Adjective,형용사
싸했는데,Adjective,형용사
시기하는,Adjective,형용사
얄팍하게,Adjective,형용사
파렴치한,Adjective,형용사
좋아하겠지,Adjective,형용사
안타까울,Adjective,형용사
휩쓸려,Adjective,형용사
쿨하게만,Adjective,형용사
귀엽다고,Adjective,형용사
괜찮은데다,Adjective,형용사
붉게,Adjective,형용사
있냐란,Adjective,형용사
심했어요,Adjective,형용사
재밌었냐,Adjective,형용사
좋아하셨다,Adjective,형용사
예쁘니까,Adjective,형용사
있지도,Adjective,형용사
유치하긴,Adjective,형용사
야비한,Adjective,형용사
미안함과,Adjective,형용사
미쳤나,Adjective,형용사
작으니,Adjective,형용사
성공한다는,Adjective,형용사
다급하게,Adjective,형용사
뭉클함이,Adjective,형용사
너그러워진,Adjective,형용사
젊어질,Adjective,형용사
작았다,Adjective,형용사
만족한다면,Adjective,형용사
헷갈리지,Adjective,형용사
매끈하게,Adjective,형용사
쌈빡하지만,Adjective,형용사
같으니깐,Adjective,형용사
착한이,Adjective,형용사
멋있나요,Adjective,형용사
서투름,Adjective,형용사
맹렬하게,Adjective,형용사
부러워했던,Adjective,형용사
무능해야만,Adjective,형용사
괜찮군,Adjective,형용사
미안해하는,Adjective,형용사
없어라는,Adjective,형용사
다정하고,Adjective,형용사
화끈하게는,Adjective,형용사
훌륭함이라고,Adjective,형용사
구성지게,Adjective,형용사
칠하려는,Adjective,형용사
즐거운데,Adjective,형용사
많았어요,Adjective,형용사
젊다는,Adjective,형용사
위대한지,Adjective,형용사
안일하고,Adjective,형용사
짜증나고,Adjective,형용사
생생함,Adjective,형용사
아련함과,Adjective,형용사
건강하셔서,Adjective,형용사
화려하네요,Adjective,형용사
이쁘구나,Adjective,형용사
비참하지만,Adjective,형용사
필요하긴,Adjective,형용사
안쓰럽게,Adjective,형용사
게으른이다,Adjective,형용사
빈약하니,Adjective,형용사
조악함이,Adjective,형용사
찰지다,Adjective,형용사
당했다는,Adjective,형용사
무능하고,Adjective,형용사
미안한,Adjective,형용사
아쉬웠지만,Adjective,형용사
없냐고,Adjective,형용사
미안하며,Adjective,형용사
같았고,Adjective,형용사
그득하던,Adjective,형용사
환생하려,Adjective,형용사
뻔히,Adjective,형용사
단순하지도,Adjective,형용사
거대함이,Adjective,형용사
훌륭했음,Adjective,형용사
조잡해진,Adjective,형용사
있있던,Adjective,형용사
높았는데,Adjective,형용사
분할까봐,Adjective,형용사
단순합니다,Adjective,형용사
무지하게,Adjective,형용사
어지간한,Adjective,형용사
비열하거나,Adjective,형용사
아쉽다기,Adjective,형용사
유일한,Adjective,형용사
이상해서,Adjective,형용사
곤란하지,Adjective,형용사
아찔하고,Adjective,형용사
열광하게,Adjective,형용사
재밌군,Adjective,형용사
계실까봐,Adjective,형용사
있잖,Adjective,형용사
상당했다,Adjective,형용사
짠하기,Adjective,형용사
바쁘게,Adjective,형용사
알차다가,Adjective,형용사
분하지만,Adjective,형용사
가난할,Adjective,형용사
재미있었다나는,Adjective,형용사
아쉽고도,Adjective,형용사
재미있었는데,Adjective,형용사
멋짐에,Adjective,형용사
여린,Adjective,형용사
바람직하다고,Adjective,형용사
멋졌나,Adjective,형용사
예쁘지도,Adjective,형용사
서글플,Adjective,형용사
허무함을,Adjective,형용사
간략하면서도,Adjective,형용사
많았겠어요,Adjective,형용사
펀하게,Adjective,형용사
식상해질,Adjective,형용사
두려워하기에,Adjective,형용사
나쁘다,Adjective,형용사
서운함,Adjective,형용사
조숙하다면,Adjective,형용사
원하지만,Adjective,형용사
훌륭했다만,Adjective,형용사
왜소하고,Adjective,형용사
더했고요,Adjective,형용사
재밌던데요,Adjective,형용사
훌륭했으나,Adjective,형용사
심합니다,Adjective,형용사
부끄러워지려,Adjective,형용사
좋냐,Adjective,형용사
아닌가를,Adjective,형용사
짜릿하네,Adjective,형용사
없었다라고,Adjective,형용사
없을까,Adjective,형용사
막막한,Adjective,형용사
대등하다,Adjective,형용사
예쁘이,Adjective,형용사
가능하거든,Adjective,형용사
찜찜했었던,Adjective,형용사
같았는데다,Adjective,형용사
멋지기까지,Adjective,형용사
섬뜩하다,Adjective,형용사
음울함을,Adjective,형용사
답답해,Adjective,형용사
익숙함이,Adjective,형용사
더해준,Adjective,형용사
저려오는,Adjective,형용사
가능했는,Adjective,형용사
친절해요,Adjective,형용사
싫었다,Adjective,형용사
놀랬었음,Adjective,형용사
건강하게만,Adjective,형용사
괜찮음,Adjective,형용사
높은지는,Adjective,형용사
성해졌다,Adjective,형용사
행복해하는,Adjective,형용사
멋있어졌지만,Adjective,형용사
조그마한,Adjective,형용사
흡족했어요,Adjective,형용사
찜찜하게,Adjective,형용사
재미있었을까,Adjective,형용사
뛰어나지만,Adjective,형용사
나열하는,Adjective,형용사
양할,Adjective,형용사
어눌해서,Adjective,형용사
젊었어도,Adjective,형용사
재밌다고,Adjective,형용사
미묘함이,Adjective,형용사
특정하진,Adjective,형용사
흔하지,Adjective,형용사
신선했었지,Adjective,형용사
그만해주길,Adjective,형용사
넘쳤고,Adjective,형용사
반하고,Adjective,형용사
높아야,Adjective,형용사
추악함을,Adjective,형용사
위험하구나,Adjective,형용사
여려서,Adjective,형용사
있었나도,Adjective,형용사
자애로운,Adjective,형용사
대견합니다,Adjective,형용사
낮겠네,Adjective,형용사
아팠고,Adjective,형용사
황당하지,Adjective,형용사
참신했으면,Adjective,형용사
어이없긴,Adjective,형용사
날카로운,Adjective,형용사
억울할까,Adjective,형용사
유치해서,Adjective,형용사
뻔함,Adjective,형용사
명백히,Adjective,형용사
재미없어하며,Adjective,형용사
냉랭하고,Adjective,형용사
신선함만,Adjective,형용사
슬퍼요,Adjective,형용사
편안하시길,Adjective,형용사
쉬웠다,Adjective,형용사
익살스럽고,Adjective,형용사
흐뭇해졌다,Adjective,형용사
지루했었어라는,Adjective,형용사
떳떳하냐,Adjective,형용사
탁월하다,Adjective,형용사
황홀해하던,Adjective,형용사
신들렸다고,Adjective,형용사
졸렬하고,Adjective,형용사
치욕스러웠을,Adjective,형용사
부족하면서,Adjective,형용사
유치하기,Adjective,형용사
가벼워야,Adjective,형용사
상관없어,Adjective,형용사
여전해서,Adjective,형용사
멋지나,Adjective,형용사
음산하다,Adjective,형용사
그만하길,Adjective,형용사
어설픈만,Adjective,형용사
있었지요,Adjective,형용사
진실되고,Adjective,형용사
반해서,Adjective,형용사
똑같내,Adjective,형용사
어렵게,Adjective,형용사
아니야라고,Adjective,형용사
신기할,Adjective,형용사
찰지면,Adjective,형용사
없다의,Adjective,형용사
성가시다,Adjective,형용사
아니라면,Adjective,형용사
갠차나,Adjective,형용사
활기찬,Adjective,형용사
능숙함,Adjective,형용사
휼륭히,Adjective,형용사
섬세하고,Adjective,형용사
고마워요,Adjective,형용사
아쉬웠을,Adjective,형용사
재밌으시다,Adjective,형용사
같을까,Adjective,형용사
계신다며,Adjective,형용사
단순하면서,Adjective,형용사
젊어,Adjective,형용사
역시였고,Adjective,형용사
쓸쓸함을,Adjective,형용사
있나요,Adjective,형용사
부실하네요,Adjective,형용사
있었니,Adjective,형용사
드물다,Adjective,형용사
새로웠습니다,Adjective,형용사
사악하기를,Adjective,형용사
실히,Adjective,형용사
가능한가,Adjective,형용사
좋겠다라고,Adjective,형용사
바람직한,Adjective,형용사
잔잔한데,Adjective,형용사
허탈하다,Adjective,형용사
좋아용,Adjective,형용사
어렵게나마,Adjective,형용사
싱거,Adjective,형용사
어색하며,Adjective,형용사
즐겁,Adjective,형용사
있고만,Adjective,형용사
감미롭,Adjective,형용사
섹시함과,Adjective,형용사
착할,Adjective,형용사
강했다가,Adjective,형용사
공허한,Adjective,형용사
화끈하고,Adjective,형용사
허무했어,Adjective,형용사
싱겁,Adjective,형용사
자유로울까,Adjective,형용사
좋던데,Adjective,형용사
저리는,Adjective,형용사
좋았기에,Adjective,형용사
따뜻함도,Adjective,형용사
무서운,Adjective,형용사
만족스럽진,Adjective,형용사
영원하리,Adjective,형용사
없다,Adjective,형용사
이쁘다,Adjective,형용사
기뻤을까,Adjective,형용사
성실해,Adjective,형용사
드럽네,Adjective,형용사
매끄러워진,Adjective,형용사
시시함에,Adjective,형용사
기뻐하며,Adjective,형용사
멍했는데,Adjective,형용사
산뜻하네,Adjective,형용사
사소한,Adjective,형용사
안타까웠습니다,Adjective,형용사
찰진,Adjective,형용사
모호하냐,Adjective,형용사
노래구나,Adjective,형용사
훌륭하다,Adjective,형용사
찝찝하지,Adjective,형용사
낮은,Adjective,형용사
많았어,Adjective,형용사
식상해졌다,Adjective,형용사
멋있기,Adjective,형용사
투명하고,Adjective,형용사
재밌으리란,Adjective,형용사
그리워요,Adjective,형용사
찡할,Adjective,형용사
특별함,Adjective,형용사
연약한,Adjective,형용사
시끄럽노,Adjective,형용사
유익하게,Adjective,형용사
재미있게,Adjective,형용사
귀여워도,Adjective,형용사
식상했지만,Adjective,형용사
아름답,Adjective,형용사
유치해,Adjective,형용사
급박하다,Adjective,형용사
있냐고,Adjective,형용사
스러워서,Adjective,형용사
불친절해지지만,Adjective,형용사
미워하는,Adjective,형용사
저렇지도,Adjective,형용사
설레자나,Adjective,형용사
공허함,Adjective,형용사
성공했다니,Adjective,형용사
부족할지,Adjective,형용사
힘들었고,Adjective,형용사
세련되면서,Adjective,형용사
같다며,Adjective,형용사
허무했을,Adjective,형용사
좋겠음,Adjective,형용사
행복해진다,Adjective,형용사
무거워지던,Adjective,형용사
통쾌했었었고,Adjective,형용사
강하고,Adjective,형용사
좋다요,Adjective,형용사
역겨,Adjective,형용사
부럽다,Adjective,형용사
저래되,Adjective,형용사
분명하다,Adjective,형용사
가능하구나,Adjective,형용사
기대하는,Adjective,형용사
괜찮구요,Adjective,형용사
뭉클했지만,Adjective,형용사
난데없는,Adjective,형용사
많으십니다,Adjective,형용사
재미있다고,Adjective,형용사
건강하세요,Adjective,형용사
부질없는지,Adjective,형용사
반했,Adjective,형용사
실패하고,Adjective,형용사
기막혀,Adjective,형용사
필요했던,Adjective,형용사
뻔하,Adjective,형용사
어색하다고,Adjective,형용사
안졸았던,Adjective,형용사
이뻐진,Adjective,형용사
없다이거나,Adjective,형용사
붉,Adjective,형용사
슬프고아는,Adjective,형용사
피곤하지,Adjective,형용사
선하다,Adjective,형용사
없었음에도,Adjective,형용사
어지럽다,Adjective,형용사
변했는가,Adjective,형용사
헐거워,Adjective,형용사
징그러울,Adjective,형용사
산만해서,Adjective,형용사
빠르다,Adjective,형용사
적절할,Adjective,형용사
유치하면서,Adjective,형용사
건조하게,Adjective,형용사
다르겠지만,Adjective,형용사
멋졌다고,Adjective,형용사
성해져,Adjective,형용사
급했나,Adjective,형용사
비쌀,Adjective,형용사
그만해다,Adjective,형용사
어려웠을지,Adjective,형용사
명확하게,Adjective,형용사
슬펐다보다,Adjective,형용사
무지할,Adjective,형용사
완벽함은,Adjective,형용사
끔찍했습니다,Adjective,형용사
