word,polarity,okt_word,pos_len
헐뜯어,-2.0,"[('헐뜯어', 'Verb')]",1
헐뜯어 말하는,-2.0,"[('헐뜯어', 'Verb'), ('말', 'Noun'), ('하는', 'Verb')]",3
헐뜯어서,-2.0,"[('헐뜯어서', 'Verb')]",1
헐뜯으려고,-2.0,"[('헐뜯으려고', 'Verb')]",1
헐뜯음,-2.0,"[('헐뜯음', 'Verb')]",1
헐려서 무너지다,-1.0,"[('헐', 'Verb'), ('려', 'Noun'), ('서', 'Josa'), ('무너지다', 'Verb')]",4
헐어서,-1.0,"[('헐어서', 'Verb')]",1
헐어서 짓물러,-1.0,"[('헐어서', 'Verb'), ('짓', 'VerbPrefix'), ('물러', 'Verb')]",3
헐어지거나,-1.0,"[('헐어지거나', 'Verb')]",1
헐어지거나 깨어지다,-1.0,"[('헐어지거나', 'Verb'), ('깨어지다', 'Verb')]",2
헐었거나,-1.0,"[('헐었거나', 'Verb')]",1
헐었거나 무지러져서,-1.0,"[('헐었거나', 'Verb'), ('무', 'Noun'), ('지러져서', 'Verb')]",3
험상궂게,-2.0,"[('험상궂게', 'Adjective')]",1
험상궂고,-2.0,"[('험상궂고', 'Adjective')]",1
험상궂은,-2.0,"[('험상궂은', 'Adjective')]",1
험상궂은 데가,-2.0,"[('험상궂은', 'Adjective'), ('데', 'Noun'), ('가', 'Josa')]",3
험상궂은 욕,-2.0,"[('험상궂은', 'Adjective'), ('욕', 'Noun')]",2
험상궂은 욕을,-2.0,"[('험상궂은', 'Adjective'), ('욕', 'Noun'), ('을', 'Josa')]",3
험상궃은,-2.0,"[('험상궃', 'Noun'), ('은', 'Josa')]",2
험상궃은 욕을,-2.0,"[('험상궃', 'Noun'), ('은', 'Josa'), ('욕', 'Noun'), ('을', 'Josa')]",4
험상스럽다,-2.0,"[('험', 'Verb'), ('상', 'Noun'), ('스럽다', 'Adjective')]",3
험상하고,-2.0,"[('험', 'Verb'), ('상하', 'Noun'), ('고', 'Josa')]",3
험하고,-1.0,"[('험하고', 'Adjective')]",1
험하고 무섭다,-1.0,"[('험하고', 'Adjective'), ('무섭다', 'Adjective')]",2
험하다,-1.0,"[('험하다', 'Adjective')]",1
험하여,-1.0,"[('험하여', 'Adjective')]",1
험한,-1.0,"[('험한', 'Adjective')]",1
험한 벼랑에서,-1.0,"[('험한', 'Adjective'), ('벼랑', 'Noun'), ('에서', 'Josa')]",3
험한 일,-1.0,"[('험한', 'Adjective'), ('일', 'Noun')]",2
험한 장난이나,-1.0,"[('험한', 'Adjective'), ('장난', 'Noun'), ('이나', 'Josa')]",3
험한 짓을,-1.0,"[('험한', 'Adjective'), ('짓', 'Noun'), ('을', 'Josa')]",3
험한 행동을,-1.0,"[('험한', 'Adjective'), ('행동', 'Noun'), ('을', 'Josa')]",3
헛갈리다,-1.0,"[('헛갈리', 'Noun'), ('다', 'Josa')]",2
헛되이,-2.0,"[('헛되이', 'Noun')]",1
헛된,-2.0,"[('헛된', 'Noun')]",1
헛된 명성,-2.0,"[('헛된', 'Noun'), ('명성', 'Noun')]",2
헛된 이야기만을,-2.0,"[('헛된', 'Noun'), ('이야기', 'Noun'), ('만을', 'Josa')]",3
헛된 행동만,-2.0,"[('헛된', 'Noun'), ('행동', 'Noun'), ('만', 'Josa')]",3
헛디디거나,-1.0,"[('헛디디거나', 'Verb')]",1
헛디디는,-1.0,"[('헛디디는', 'Verb')]",1
헛디디는 모양,-1.0,"[('헛디디는', 'Verb'), ('모양', 'Noun')]",2
헛디디다,-1.0,"[('헛디디다', 'Verb')]",1
헛배가 부르다,-1.0,"[('헛배', 'Noun'), ('가', 'Josa'), ('부르다', 'Verb')]",3
헛소리,-1.0,"[('헛소리', 'Noun')]",1
헛소리나,-1.0,"[('헛소리', 'Noun'), ('나', 'Josa')]",2
헛소리를,-1.0,"[('헛소리', 'Noun'), ('를', 'Josa')]",2
헛소리를 하거나,-1.0,"[('헛소리', 'Noun'), ('를', 'Josa'), ('하', 'Exclamation'), ('거나', 'Noun')]",4
헛헛한,-1.0,"[('헛헛', 'Noun'), ('한', 'Josa')]",2
헛헛한 느낌이,-1.0,"[('헛헛', 'Noun'), ('한', 'Josa'), ('느낌', 'Noun'), ('이', 'Josa')]",4
헝클어져,-1.0,"[('헝클어져', 'Verb')]",1
헝클어져 까칠하게,-1.0,"[('헝클어져', 'Verb'), ('까칠하게', 'Adjective')]",2
헝클어져 꺼칠하게,-1.0,"[('헝클어져', 'Verb'), ('꺼칠하게', 'Adjective')]",2
헝클어져 있는,-1.0,"[('헝클어져', 'Verb'), ('있는', 'Adjective')]",2
헝클어져 있다,-1.0,"[('헝클어져', 'Verb'), ('있다', 'Adjective')]",2
헝클어지거나,-1.0,"[('헝클어지거나', 'Verb')]",1
헤매다,-1.0,"[('헤매다', 'Verb')]",1
헤아리지 아니하고,-1.0,"[('헤아리지', 'Verb'), ('아니하고', 'Adjective')]",2
헤아리지 않고,-1.0,"[('헤아리지', 'Verb'), ('않고', 'Verb')]",2
헤어나지 못하다,-1.0,"[('헤어', 'Noun'), ('나지', 'Verb'), ('못', 'VerbPrefix'), ('하다', 'Verb')]",4
헤어나지 못한다는,-1.0,"[('헤어', 'Noun'), ('나지', 'Verb'), ('못', 'VerbPrefix'), ('한다는', 'Verb')]",4
헤어지게,-1.0,"[('헤어지게', 'Verb')]",1
헤어지게 되다,-1.0,"[('헤어지게', 'Verb'), ('되다', 'Verb')]",2
헤프게,-1.0,"[('헤프', 'Noun'), ('게', 'Josa')]",2
헤프게 쓰다,-1.0,"[('헤프', 'Noun'), ('게', 'Josa'), ('쓰다', 'Verb')]",3
헤프지 않다,1.0,"[('헤프', 'Noun'), ('지', 'Josa'), ('않다', 'Verb')]",3
헷갈리어,-1.0,"[('헷갈리어', 'Adjective')]",1
혀를 차는,-2.0,"[('혀', 'Noun'), ('를', 'Josa'), ('차는', 'Verb')]",3
혁신,2.0,"[('혁신', 'Noun')]",1
혁신적으로,1.0,"[('혁신', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa')]",3
혁신적인,1.0,"[('혁신', 'Noun'), ('적', 'Suffix'), ('인', 'Josa')]",3
혁신주의자,1.0,"[('혁신', 'Noun'), ('주의자', 'Noun')]",2
현기증,-1.0,"[('현기증', 'Noun')]",1
현기증을,-1.0,"[('현기증', 'Noun'), ('을', 'Josa')]",2
현기증이,-1.0,"[('현기증', 'Noun'), ('이', 'Josa')]",2
현기증이 나서,-1.0,"[('현기증', 'Noun'), ('이', 'Josa'), ('나서', 'Verb')]",3
현기증이 생겨서,-1.0,"[('현기증', 'Noun'), ('이', 'Josa'), ('생겨서', 'Verb')]",3
현명하게,1.0,"[('현명하게', 'Adjective')]",1
현명하다,1.0,"[('현명하다', 'Adjective')]",1
현명한,2.0,"[('현명한', 'Adjective')]",1
현숙한,1.0,"[('현숙', 'Noun'), ('한', 'Josa')]",2
현숙한 여자,1.0,"[('현숙', 'Noun'), ('한', 'Josa'), ('여자', 'Noun')]",3
현시창,-1.0,"[('현', 'Modifier'), ('시창', 'Noun')]",2
현실을 극복하고,1.0,"[('현실', 'Noun'), ('을', 'Josa'), ('극복', 'Noun'), ('하고', 'Josa')]",4
현저하게 떨어지는,-2.0,"[('현저', 'Noun'), ('하게', 'Verb'), ('떨어지는', 'Verb')]",3
현피,-1.0,"[('현피', 'Noun')]",1
혈압이 떨어지거나,-1.0,"[('혈압', 'Noun'), ('이', 'Josa'), ('떨어지거나', 'Verb')]",3
혐오,-2.0,"[('혐오', 'Noun')]",1
혐오감,-2.0,"[('혐오', 'Noun'), ('감', 'Noun')]",2
혐오감을,-2.0,"[('혐오', 'Noun'), ('감', 'Noun'), ('을', 'Josa')]",3
혐오감을 주는,-2.0,"[('혐오', 'Noun'), ('감', 'Noun'), ('을', 'Josa'), ('주는', 'Verb')]",4
혐오스럽다,-2.0,"[('혐오', 'Noun'), ('스럽다', 'Adjective')]",2
혐오증,-2.0,"[('혐오', 'Noun'), ('증', 'Noun')]",2
혐오하다,-1.0,"[('혐오', 'Noun'), ('하다', 'Verb')]",2
혐짤,-1.0,"[('혐짤', 'Noun')]",1
협박,-2.0,"[('협박', 'Noun')]",1
협박과,-2.0,"[('협박', 'Noun'), ('과', 'Josa')]",2
협박장을,-1.0,"[('협박', 'Noun'), ('장', 'Suffix'), ('을', 'Josa')]",3
협박장을 보내거나,-1.0,"[('협박', 'Noun'), ('장', 'Suffix'), ('을', 'Josa'), ('보내거나', 'Verb')]",4
협박하다,-2.0,"[('협박', 'Noun'), ('하다', 'Verb')]",2
형벌,-2.0,"[('형벌', 'Noun')]",1
형벌에 처함,-2.0,"[('형벌', 'Noun'), ('에', 'Josa'), ('처함', 'Noun')]",3
형벌을 가하다,-1.0,"[('형벌', 'Noun'), ('을', 'Josa'), ('가하다', 'Verb')]",3
형벌을 감하여,1.0,"[('형벌', 'Noun'), ('을', 'Josa'), ('감', 'Noun'), ('하여', 'Verb')]",4
형벌의,-1.0,"[('형벌', 'Noun'), ('의', 'Josa')]",2
형벌하는,-1.0,"[('형벌', 'Noun'), ('하는', 'Verb')]",2
형벌하는 권세,-1.0,"[('형벌', 'Noun'), ('하는', 'Verb'), ('권세', 'Noun')]",3
형세가 뒤바뀌어,-1.0,"[('형세', 'Noun'), ('가', 'Josa'), ('뒤', 'Noun'), ('바뀌어', 'Verb')]",4
형세가 위태롭게,-2.0,"[('형세', 'Noun'), ('가', 'Josa'), ('위태롭', 'Noun'), ('게', 'Josa')]",4
형세가 위태롭다,-2.0,"[('형세', 'Noun'), ('가', 'Josa'), ('위태롭다', 'Noun')]",3
형편없게,-2.0,"[('형편', 'Noun'), ('없게', 'Adjective')]",2
형편없게 됨을,-2.0,"[('형편', 'Noun'), ('없게', 'Adjective'), ('됨을', 'Verb')]",3
형편없는,-1.0,"[('형편', 'Noun'), ('없는', 'Adjective')]",2
형편없다,-2.0,"[('형편', 'Noun'), ('없다', 'Adjective')]",2
형편을 돕다,1.0,"[('형편', 'Noun'), ('을', 'Josa'), ('돕다', 'Verb')]",3
형편이 딱하게,-2.0,"[('형편', 'Noun'), ('이', 'Josa'), ('딱하게', 'Adjective')]",3
형편이 어려워,-2.0,"[('형편', 'Noun'), ('이', 'Josa'), ('어려워', 'Adjective')]",3
형편이 어려워서,-2.0,"[('형편', 'Noun'), ('이', 'Josa'), ('어려워서', 'Adjective')]",3
혜택,1.0,"[('혜택', 'Noun')]",1
혜택을,1.0,"[('혜택', 'Noun'), ('을', 'Josa')]",2
혜택을 받다,1.0,"[('혜택', 'Noun'), ('을', 'Josa'), ('받다', 'Verb')]",3
혜택을 받음,1.0,"[('혜택', 'Noun'), ('을', 'Josa'), ('받음', 'Verb')]",3
혜택을 베풂,1.0,"[('혜택', 'Noun'), ('을', 'Josa'), ('베풂', 'Verb')]",3
혜택이,1.0,"[('혜택', 'Noun'), ('이', 'Josa')]",2
혜택이 있다,1.0,"[('혜택', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective')]",3
혜택이나,1.0,"[('혜택', 'Noun'), ('이나', 'Josa')]",2
혜택이나 덕택을,1.0,"[('혜택', 'Noun'), ('이나', 'Josa'), ('덕택', 'Noun'), ('을', 'Josa')]",4
호감,2.0,"[('호감', 'Noun')]",1
호감갖다,2.0,"[('호감', 'Noun'), ('갖다', 'Verb')]",2
호감있다,2.0,"[('호감', 'Noun'), ('있다', 'Adjective')]",2
호감정,2.0,"[('호', 'Noun'), ('감정', 'Noun')]",2
호감하다,2.0,"[('호감', 'Noun'), ('하다', 'Verb')]",2
호강하다,2.0,"[('호강', 'Noun'), ('하다', 'Verb')]",2
호갱,-1.0,"[('호갱', 'Noun')]",1
호갱님,-1.0,"[('호갱', 'Noun'), ('님', 'Suffix')]",2
호되게,-1.0,"[('호', 'Noun'), ('되게', 'Adverb')]",2
호되게 꾸지람을,-2.0,"[('호', 'Noun'), ('되게', 'Adverb'), ('꾸지람', 'Noun'), ('을', 'Josa')]",4
호되게 뒤집어쓰는,-1.0,"[('호', 'Noun'), ('되게', 'Adverb'), ('뒤집어', 'Verb'), ('쓰는', 'Verb')]",4
호되게 비판하다,-2.0,"[('호', 'Noun'), ('되게', 'Adverb'), ('비판', 'Noun'), ('하다', 'Verb')]",4
호되게 재촉하여,-1.0,"[('호', 'Noun'), ('되게', 'Adverb'), ('재촉', 'Noun'), ('하여', 'Verb')]",4
호된,-1.0,"[('호', 'Noun'), ('된', 'Verb')]",2
호된 타격을,-1.0,"[('호', 'Noun'), ('된', 'Verb'), ('타격', 'Noun'), ('을', 'Josa')]",4
호들갑스럽게,-1.0,"[('호들갑', 'Noun'), ('스럽게', 'Josa')]",2
호의,2.0,"[('호의', 'Noun')]",1
호의나,2.0,"[('호의', 'Noun'), ('나', 'Josa')]",2
호의나 도움,2.0,"[('호의', 'Noun'), ('나', 'Josa'), ('도움', 'Noun')]",3
호의적,1.0,"[('호의', 'Noun'), ('적', 'Suffix')]",2
호의적이다,1.0,"[('호의', 'Noun'), ('적', 'Suffix'), ('이다', 'Josa')]",3
호의적인,1.0,"[('호의', 'Noun'), ('적', 'Suffix'), ('인', 'Josa')]",3
호의호식하며,1.0,"[('호의호식', 'Noun'), ('하며', 'Verb')]",2
호화롭고,2.0,"[('호화', 'Noun'), ('롭고', 'Josa')]",2
호화롭고 편안한,2.0,"[('호화', 'Noun'), ('롭고', 'Josa'), ('편안한', 'Adjective')]",3
호화스럽다,-1.0,"[('호화', 'Noun'), ('스럽다', 'Adjective')]",2
호흡 곤란,-2.0,"[('호흡', 'Noun'), ('곤란', 'Noun')]",2
호흡 장애로,-1.0,"[('호흡', 'Noun'), ('장애', 'Noun'), ('로', 'Josa')]",3
호흡곤란,-1.0,"[('호흡', 'Noun'), ('곤란', 'Noun')]",2
호흡이 곤란하여지는,-1.0,"[('호흡', 'Noun'), ('이', 'Josa'), ('곤란하여지는', 'Adjective')]",3
호흡이 곤란한,-1.0,"[('호흡', 'Noun'), ('이', 'Josa'), ('곤란한', 'Adjective')]",3
혹하여 달뜬,0.0,"[('혹', 'Noun'), ('하여', 'Verb'), ('달뜬', 'Verb')]",3
혹하여 달뜸,0.0,"[('혹', 'Noun'), ('하여', 'Verb'), ('달뜸', 'Verb')]",3
혼내는,-2.0,"[('혼내는', 'Verb')]",1
혼내는 소리,-2.0,"[('혼내는', 'Verb'), ('소리', 'Noun')]",2
혼란스러운,-2.0,"[('혼란', 'Noun'), ('스러운', 'Josa')]",2
혼란스럽게,-1.0,"[('혼란', 'Noun'), ('스럽게', 'Josa')]",2
혼란스럽고,-1.0,"[('혼란', 'Noun'), ('스럽고', 'Adjective')]",2
혼란스럽다,-1.0,"[('혼란', 'Noun'), ('스럽다', 'Adjective')]",2
혼란스럽지 아니하다,1.0,"[('혼란', 'Noun'), ('스럽지', 'Josa'), ('아니하다', 'Adjective')]",3
혼란에 빠진,-2.0,"[('혼란', 'Noun'), ('에', 'Josa'), ('빠진', 'Verb')]",3
혼란하게,-2.0,"[('혼란', 'Noun'), ('하게', 'Verb')]",2
혼란하게 하다,-2.0,"[('혼란', 'Noun'), ('하게', 'Verb'), ('하다', 'Verb')]",3
혼모노,-2.0,"[('혼', 'Noun'), ('모노', 'Noun')]",2
혼미하여지는,-1.0,"[('혼미하여지는', 'Adjective')]",1
혼미하여지는 증상,-1.0,"[('혼미하여지는', 'Adjective'), ('증상', 'Noun')]",2
혼미한,-1.0,"[('혼미한', 'Adjective')]",1
혼미한 상태가,-1.0,"[('혼미한', 'Adjective'), ('상태', 'Noun'), ('가', 'Josa')]",3
혼미해지고,-1.0,"[('혼미해지고', 'Adjective')]",1
혼미해지는,-1.0,"[('혼미해지는', 'Adjective')]",1
혼미해지는 모양,-1.0,"[('혼미해지는', 'Adjective'), ('모양', 'Noun')]",2
혼이 나는,-2.0,"[('혼', 'Noun'), ('이', 'Josa'), ('나', 'Noun'), ('는', 'Josa')]",4
혼이 나서,-2.0,"[('혼', 'Noun'), ('이', 'Josa'), ('나서', 'Verb')]",3
혼인,1.0,"[('혼인', 'Noun')]",1
혼자서 욕으로,-2.0,"[('혼자', 'Noun'), ('서', 'Josa'), ('욕', 'Noun'), ('으로', 'Josa')]",4
혼잣말로 불만스럽게,-2.0,"[('혼잣말', 'Noun'), ('로', 'Josa'), ('불만', 'Noun'), ('스럽게', 'Josa')]",4
혼쭐을,-2.0,"[('혼쭐', 'Noun'), ('을', 'Josa')]",2
혼쭐을 내다,-2.0,"[('혼쭐', 'Noun'), ('을', 'Josa'), ('내다', 'Verb')]",3
홀가분해지다,1.0,"[('홀가분해지다', 'Adjective')]",1
홀로,-1.0,"[('홀로', 'Noun')]",1
홀로 되거나,-1.0,"[('홀로', 'Noun'), ('되거나', 'Verb')]",2
홀로 쓸쓸히,-1.0,"[('홀로', 'Noun'), ('쓸쓸히', 'Adjective')]",2
홀린 듯,-1.0,"[('홀린', 'Noun'), ('듯', 'Noun')]",2
화,-2.0,"[('화', 'Noun')]",1
화 따위가,-2.0,"[('화', 'Noun'), ('따위', 'Noun'), ('가', 'Josa')]",3
화가,-2.0,"[('화가', 'Noun')]",1
화가 나,-2.0,"[('화가', 'Noun'), ('나', 'Noun')]",2
화가 나거나,-2.0,"[('화가', 'Noun'), ('나거나', 'Verb')]",2
화가 나다,-2.0,"[('화가', 'Noun'), ('나다', 'Verb')]",2
화가 나서,-2.0,"[('화가', 'Noun'), ('나서', 'Verb')]",2
화가 난,-2.0,"[('화가', 'Noun'), ('난', 'Noun')]",2
화가 치밀고,-2.0,"[('화가', 'Noun'), ('치밀', 'Noun'), ('고', 'Josa')]",3
화기,-2.0,"[('화기', 'Noun')]",1
화기애애한,2.0,"[('화기', 'Noun'), ('애애', 'Noun'), ('한', 'Josa')]",3
화기애애한 때를,2.0,"[('화기', 'Noun'), ('애애', 'Noun'), ('한', 'Josa'), ('때', 'Noun'), ('를', 'Josa')]",5
화나,-2.0,"[('화나', 'Verb')]",1
화나게,-2.0,"[('화나게', 'Verb')]",1
화나게 하다,-2.0,"[('화나게', 'Verb'), ('하다', 'Verb')]",2
화나고,-2.0,"[('화나고', 'Verb')]",1
화나고 원통하게,-2.0,"[('화나고', 'Verb'), ('원통', 'Noun'), ('하게', 'Verb')]",3
화나고 원통하다,-2.0,"[('화나고', 'Verb'), ('원통', 'Noun'), ('하다', 'Verb')]",3
화나다,-2.0,"[('화나다', 'Verb')]",1
화내다,-2.0,"[('화', 'Noun'), ('내다', 'Verb')]",2
화답하며,1.0,"[('화답', 'Noun'), ('하며', 'Verb')]",2
화답하며 정답게,1.0,"[('화답', 'Noun'), ('하며', 'Verb'), ('정답', 'Noun'), ('게', 'Josa')]",4
화려하게,1.0,"[('화려하게', 'Adjective')]",1
화려하게 꾸밈,1.0,"[('화려하게', 'Adjective'), ('꾸밈', 'Noun')]",2
화려하게 하다,1.0,"[('화려하게', 'Adjective'), ('하다', 'Verb')]",2
화려하고,1.0,"[('화려하고', 'Adjective')]",1
화려하고 아름답게,1.0,"[('화려하고', 'Adjective'), ('아름답게', 'Adjective')]",2
화려하다,1.0,"[('화려하다', 'Adjective')]",1
화려한,1.0,"[('화려한', 'Adjective')]",1
화려한 데가,1.0,"[('화려한', 'Adjective'), ('데', 'Noun'), ('가', 'Josa')]",3
화려함,1.0,"[('화려함', 'Adjective')]",1
화를,-2.0,"[('화', 'Noun'), ('를', 'Josa')]",2
화를 내거나,-2.0,"[('화', 'Noun'), ('를', 'Josa'), ('내', 'Determiner'), ('거나', 'Noun')]",4
화를 내는,-2.0,"[('화', 'Noun'), ('를', 'Josa'), ('내는', 'Verb')]",3
화를 내다,-2.0,"[('화', 'Noun'), ('를', 'Josa'), ('내다', 'Verb')]",3
화를 벌컥,-2.0,"[('화', 'Noun'), ('를', 'Josa'), ('벌컥', 'Noun')]",3
화를 스스로 부름을,-2.0,"[('화', 'Noun'), ('를', 'Josa'), ('스스로', 'Noun'), ('부름을', 'Verb')]",4
화목하게,2.0,"[('화목', 'Noun'), ('하게', 'Verb')]",2
화목하고,2.0,"[('화목', 'Noun'), ('하고', 'Josa')]",2
화목하고 화기애애한,2.0,"[('화목', 'Noun'), ('하고', 'Josa'), ('화기', 'Noun'), ('애애', 'Noun'), ('한', 'Josa')]",5
화목하다,2.0,"[('화목', 'Noun'), ('하다', 'Verb')]",2
화목한,2.0,"[('화목', 'Noun'), ('한', 'Josa')]",2
화목한 분위기가,2.0,"[('화목', 'Noun'), ('한', 'Josa'), ('분위기', 'Noun'), ('가', 'Josa')]",4
화목함,2.0,"[('화목', 'Noun'), ('함', 'Noun')]",2
화미하다,1.0,"[('화미', 'Noun'), ('하다', 'Verb')]",2
화사하다,2.0,"[('화사하다', 'Adjective')]",1
화음,1.0,"[('화음', 'Noun')]",1
화재,-2.0,"[('화재', 'Noun')]",1
화창하여,2.0,"[('화창하여', 'Adjective')]",1
화창한,2.0,"[('화창한', 'Adjective')]",1
화창한 봄날에,2.0,"[('화창한', 'Adjective'), ('봄날', 'Noun'), ('에', 'Josa')]",3
화창한 봄날의,2.0,"[('화창한', 'Adjective'), ('봄날', 'Noun'), ('의', 'Josa')]",3
화풀이,-1.0,"[('화', 'Noun'), ('풀이', 'Noun')]",2
화풀이를,-1.0,"[('화', 'Noun'), ('풀이', 'Noun'), ('를', 'Josa')]",3
화풀이를 하다,-1.0,"[('화', 'Noun'), ('풀이', 'Noun'), ('를', 'Josa'), ('하다', 'Verb')]",4
화합,1.0,"[('화합', 'Noun')]",1
화합하는,1.0,"[('화합', 'Noun'), ('하는', 'Verb')]",2
화합하다,1.0,"[('화합', 'Noun'), ('하다', 'Verb')]",2
화해하거나,1.0,"[('화해하거나', 'Adjective')]",1
확보하다,1.0,"[('확보', 'Noun'), ('하다', 'Verb')]",2
확신을,1.0,"[('확신', 'Noun'), ('을', 'Josa')]",2
확신을 가지고,1.0,"[('확신', 'Noun'), ('을', 'Josa'), ('가지', 'Noun'), ('고', 'Josa')]",4
확신이 상실된,-2.0,"[('확신', 'Noun'), ('이', 'Josa'), ('상실', 'Noun'), ('된', 'Verb')]",4
확실하게,1.0,"[('확실하게', 'Adjective')]",1
확실하고,1.0,"[('확실하고', 'Adjective')]",1
확실하고 굳은,1.0,"[('확실하고', 'Adjective'), ('굳은', 'Adjective')]",2
확실하다,1.0,"[('확실하다', 'Adjective')]",1
확짝 트이어,1.0,"[('확짝', 'Noun'), ('트이어', 'Verb')]",2
환각 증상,-1.0,"[('환각', 'Noun'), ('증상', 'Noun')]",2
환상,-2.0,"[('환상', 'Noun')]",1
환상이다,-2.0,"[('환상', 'Noun'), ('이다', 'Josa')]",2
환상적인,1.0,"[('환상', 'Noun'), ('적', 'Suffix'), ('인', 'Josa')]",3
환성을,2.0,"[('환성', 'Noun'), ('을', 'Josa')]",2
환성을 올리며,2.0,"[('환성', 'Noun'), ('을', 'Josa'), ('올리며', 'Verb')]",3
환성을 울리며,2.0,"[('환성', 'Noun'), ('을', 'Josa'), ('울리며', 'Verb')]",3
환영하다,2.0,"[('환영', 'Noun'), ('하다', 'Verb')]",2
환자,-1.0,"[('환자', 'Noun')]",1
환자의 병,-1.0,"[('환자', 'Noun'), ('의', 'Josa'), ('병', 'Noun')]",3
환처가,-1.0,"[('환', 'Noun'), ('처가', 'Noun')]",2
환하게,2.0,"[('환하게', 'Adjective')]",1
환하게 깨끗하다,2.0,"[('환하게', 'Adjective'), ('깨끗하다', 'Adjective')]",2
환하게 맑다,2.0,"[('환하게', 'Adjective'), ('맑다', 'Adjective')]",2
환하게 빛나며,2.0,"[('환하게', 'Adjective'), ('빛나며', 'Verb')]",2
환하게 알고,2.0,"[('환하게', 'Adjective'), ('알', 'Noun'), ('고', 'Josa')]",3
환하게 웃는,2.0,"[('환하게', 'Adjective'), ('웃는', 'Verb')]",2
환하게 웃다,2.0,"[('환하게', 'Adjective'), ('웃다', 'Verb')]",2
환하게 자꾸,2.0,"[('환하게', 'Adjective'), ('자꾸', 'Noun')]",2
환하고,2.0,"[('환하고', 'Adjective')]",1
환하고 부드럽게,2.0,"[('환하고', 'Adjective'), ('부드럽게', 'Adjective')]",2
환하고 좋아,2.0,"[('환하고', 'Adjective'), ('좋아', 'Adjective')]",2
환하다,2.0,"[('환하다', 'Adjective')]",1
환한,2.0,"[('환한', 'Adjective')]",1
환한 모양,2.0,"[('환한', 'Adjective'), ('모양', 'Noun')]",2
환함,2.0,"[('환함', 'Adjective')]",1
활기,2.0,"[('활기', 'Noun')]",1
활기 있는,2.0,"[('활기', 'Noun'), ('있는', 'Adjective')]",2
활기 있다,2.0,"[('활기', 'Noun'), ('있다', 'Adjective')]",2
활기가,2.0,"[('활기', 'Noun'), ('가', 'Josa')]",2
활기가 없거나,-1.0,"[('활기', 'Noun'), ('가', 'Josa'), ('없거나', 'Adjective')]",3
활기가 없고,-1.0,"[('활기', 'Noun'), ('가', 'Josa'), ('없고', 'Adjective')]",3
활기가 없다,-1.0,"[('활기', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective')]",3
활기가 없어,-1.0,"[('활기', 'Noun'), ('가', 'Josa'), ('없어', 'Adjective')]",3
활기가 없음,-1.0,"[('활기', 'Noun'), ('가', 'Josa'), ('없음', 'Adjective')]",3
활기가 있는,2.0,"[('활기', 'Noun'), ('가', 'Josa'), ('있는', 'Adjective')]",3
활기가 있다,2.0,"[('활기', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective')]",3
활기를,2.0,"[('활기', 'Noun'), ('를', 'Josa')]",2
활기를 띠게,2.0,"[('활기', 'Noun'), ('를', 'Josa'), ('띠', 'Noun'), ('게', 'Josa')]",4
활기를 잃은,-1.0,"[('활기', 'Noun'), ('를', 'Josa'), ('잃은', 'Verb')]",3
활기에 찬,2.0,"[('활기', 'Noun'), ('에', 'Josa'), ('찬', 'Noun')]",3
활달하고,2.0,"[('활달', 'Noun'), ('하고', 'Josa')]",2
활달하고 서글서글한,2.0,"[('활달', 'Noun'), ('하고', 'Josa'), ('서글서글한', 'Adjective')]",3
활동하기에 편하게,1.0,"[('활동', 'Noun'), ('하기에', 'Verb'), ('편하게', 'Adjective')]",3
활동하기에 편하다,1.0,"[('활동', 'Noun'), ('하기에', 'Verb'), ('편하다', 'Adjective')]",3
